song,date,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
A Boy Named Sue,1969-08-02,Johnny Cash,20,42.0,20,2,309962e2-b22a-41ca-ad01-bdd00797cbf1,not_danceable,rhy,male,not_aggressive,voice,101.575263977,A#,0.371463060379,not_happy
Bad Moon Rising,1969-08-02,Creedence Clearwater Revival,22,16.0,2,14,6a0225b0-0d6c-4b61-9bc5-0304edd2180a,,,,,,,,,
Love Me Tonight,1969-08-02,Tom Jones,23,20.0,13,11,019135ad-7443-4740-bbb2-a64832c1771a,,,,,,,,,
Choice Of Colors,1969-08-02,The Impressions,24,29.0,24,6,370ca19a-4c7d-4b46-b383-3d89d5444020,,,,,,,,,
Get Together,1969-08-02,The Youngbloods,29,44.0,29,14,e6b0351c-7c57-4384-9299-97827367a883,not_danceable,rhy,male,not_aggressive,voice,104.040542603,D,0.8933776021,not_happy
I Turned You On,1969-08-02,The Isley Brothers,30,30.0,23,10,f7b4f4c5-0e70-4222-a9dc-662d7decc16f,,,,,,,,,
Too Busy Thinking About My Baby,1969-08-02,Marvin Gaye,31,17.0,4,15,2fe849be-2436-4f62-a4df-aed9998aa193,not_danceable,rhy,male,not_aggressive,voice,118.120574951,C#,0.597462415695,happy
Doggone Right,1969-08-02,Smokey Robinson & The Miracles,32,32.0,32,7,a82b8ffd-8b1c-4758-beab-52a5638d81f4,,,,,,,,,
Moody Woman,1969-08-02,Jerry Butler,33,24.0,24,10,c9482beb-c9d4-4e2d-a741-4826eab47172,,,,,,,,,
Black Pearl,1969-08-02,"Sonny Charles And The Checkmates, Ltd.",34,18.0,13,13,1e8cdb96-2355-430c-88a8-75d4d1aa07ca,not_danceable,pop,male,aggressive,voice,96.2665328979,D,0.836749136448,happy
Lay Lady Lay,1969-08-02,Bob Dylan,35,56.0,35,4,abd20d66-d0e0-4c88-9a13-a76dac5f5165,,,,,,,,,
It's Getting Better,1969-08-02,Mama Cass,36,49.0,36,9,11f83b12-fdf8-4656-a768-26c970f087a0,,,,,,,,,
Clean Up Your Own Back Yard,1969-08-02,Elvis Presley,37,47.0,37,5,d34c53c7-f19b-412a-b78e-62aa2f56d020,,,,,,,,,
Marrakesh Express,1969-08-02,"Crosby, Stills & Nash",38,57.0,38,3,33f07105-ff49-4461-a5ec-8631d9c41985,not_danceable,cla,male,not_aggressive,voice,92.7430953979,G,0.714990437031,happy
I'd Wait A Million Years,1969-08-02,The Grass Roots,41,43.0,41,5,5dec74da-56e9-480d-bf80-4659be06dbe2,not_danceable,roc,male,aggressive,voice,128.813751221,D,0.944673418999,happy
Workin' On A Groovy Thing,1969-08-02,The 5th Dimension,42,50.0,42,3,469a2dcf-d808-4ea3-9754-678eee239e94,not_danceable,roc,male,not_aggressive,voice,104.145874023,G,0.938522815704,not_happy
Give Peace A Chance,1969-08-02,Plastic Ono Band,43,62.0,43,2,10f616bc-39c1-434c-9f79-455a430b1aed,,,,,,,,,
The Days Of Sand And Shovels,1969-08-02,Bobby Vinton,49,48.0,34,8,0023cafa-834d-422d-8ef3-bf0fef0fa12e,not_danceable,rhy,male,not_aggressive,voice,90.945602417,A#,0.678826212883,not_happy
Soul Deep,1969-08-02,The Box Tops,50,64.0,50,5,ac328aaa-ba36-4b10-a7c2-8a48ff709ca4,not_danceable,roc,male,not_aggressive,voice,121.352264404,A,0.897830843925,happy
Muddy River,1969-08-02,Johnny Rivers,51,55.0,51,6,75a14558-e668-4632-9cab-488fe252072b,,,,,,,,,
I'll Never Fall In Love Again,1969-08-02,Tom Jones,52,86.0,49,9,0fb7b9c2-1dfb-44b8-a766-26ec4b41be84,,,,,,,,,
I'd Rather Be An Old Man's Sweetheart (Than A Young Man's Fool),1969-08-02,Candi Staton,53,46.0,46,7,9013a829-c3cf-4d7b-b62d-9e19350e13d1,not_danceable,hip,female,not_aggressive,voice,140.559707642,D#,0.962261497974,not_happy
"Don't Wake Me Up In The Morning, Michael",1969-08-02,Peppermint Rainbow,54,54.0,54,8,aa7ff93f-3276-423e-93c0-bde41e0cf0ed,,,,,,,,,
Share Your Love With Me,1969-08-02,Aretha Franklin,55,,55,1,46e9da61-5b15-47a1-8124-33378a5bc05b,not_danceable,rhy,female,not_aggressive,voice,108.916343689,F,0.192482128739,happy
Birthday,1969-08-02,Underground Sunshine,56,76.0,56,3,06ff413b-461a-4ac0-ba5f-2e2862a0e797,,,,,,,,,
Tell All The People,1969-08-02,The Doors,57,58.0,57,8,7a8584ce-2391-4c1b-b94c-3c84bc1505fa,,,,,,,,,
Did You See Her Eyes,1969-08-02,The Illusion,58,63.0,58,5,84f1d137-1a47-4938-bcc6-7b311163b246,,,,,,,,,
I'm Free,1969-08-02,The Who,60,85.0,60,3,582774f3-8c29-459b-bdce-2514932f6697,,,,,,,,,
Your Good Thing (Is About To End),1969-08-02,Lou Rawls,61,87.0,61,3,c6176cab-f02a-4744-96d1-708b58c8250c,not_danceable,cla,male,not_aggressive,instrumental,96.5204849243,D#,0.552657186985,not_happy
Hey Joe,1969-08-02,Wilson Pickett,62,68.0,62,4,67515589-7e68-4903-bf42-1d9cd7a8ea8f,not_danceable,roc,female,not_aggressive,voice,161.899932861,F,0.848562121391,happy
Break Away,1969-08-02,The Beach Boys,63,67.0,63,5,6b5e8acd-e31c-4f14-926f-55376003e01e,danceable,pop,male,not_aggressive,voice,119.625938416,G,0.878463387489,happy
Everybody Knows Matilda,1969-08-02,Duke Baxter,69,92.0,69,2,1fb8f356-915c-426d-baff-7fd0ac8a9728,,,,,,,,,
Green River,1969-08-02,Creedence Clearwater Revival,70,,70,1,43df1ede-fc18-478a-89d1-3fdf88914bca,danceable,rhy,female,aggressive,instrumental,141.047576904,E,0.882964015007,happy
Commotion,1969-08-02,Creedence Clearwater Revival,71,,71,1,eb8b96cb-47c6-4068-8cda-d19f6d2cd18c,,,,,,,,,
Abergavenny,1969-08-02,Shannon,72,81.0,72,4,7fe20180-e07a-4ca0-aee5-3c820f00127c,,,,,,,,,
Till You Get Enough,1969-08-02,The Watts 103rd Street Rhythm Band,74,88.0,74,3,62faa42b-9a15-4edb-8b27-1ff739276d94,,,,,,,,,
Don't Tell Your Mama (Where You've Been),1969-08-02,Eddie Floyd,75,84.0,75,6,2e55904f-b862-4238-83b0-1e6e734efb76,,,,,,,,,
Ease Back,1969-08-02,The Meters,76,98.0,76,2,5ba2d379-c428-42b1-99e0-64dc81dfee53,,,,,,,,,
Nobody But You Babe,1969-08-02,Clarence Reid,77,,77,1,02a04563-6eb3-4338-936c-0f3ead2f675f,,,,,,,,,
Jack And Jill,1969-08-02,Tommy Roe,78,89.0,78,3,cc7b8051-adce-4097-904a-cc305a8ac637,,,,,,,,,
Odds And Ends,1969-08-02,Dionne Warwick,79,90.0,79,2,c0d06f88-9ffc-4e9e-9c1c-41c0e6e96f7c,,,,,,,,,
Nothing Can Take The Place Of You,1969-08-02,Brook Benton,80,,80,4,b62c73e1-97b5-42bb-a8db-de10ca5991f9,not_danceable,cla,male,not_aggressive,instrumental,136.376907349,G,0.588931143284,not_happy
Simple Song Of Freedom,1969-08-02,Tim Hardin,81,,81,1,52407e67-075c-42f9-a309-c14226b0ce23,,,,,,,,,
First Hymn From Grand Terrace,1969-08-02,Mark Lindsay,83,93.0,83,2,7f651dfe-8a2e-41ac-92ff-5d58d0f81747,not_danceable,pop,male,not_aggressive,instrumental,172.265609741,D,0.698498010635,happy
The Young Folks,1969-08-02,Diana Ross & The Supremes,88,,88,1,15b5c77d-1972-4fbd-ad58-a22b9d725ac7,danceable,pop,female,not_aggressive,voice,154.886260986,C,0.855578958988,not_happy
In My Room,1969-08-02,Sagittarius,89,,89,1,520aa285-4fc2-4bb5-8302-af911af41127,,,,,,,,,
By The Time I Get To Phoenix,1969-08-02,The Mad Lads,90,,90,1,70203249-8603-465c-b9bb-9f4af0a60f3e,not_danceable,rhy,male,not_aggressive,voice,99.9239273071,E,0.815515875816,not_happy
Keem-O-Sabe,1969-08-02,The Electric Indian,91,,91,1,e99c1c61-87a5-4878-8eaf-ccffb710ce3e,,,,,,,,,
Let's Call It A Day Girl,1969-08-02,Bobby Vee,92,,92,1,b68dd4a9-1896-4463-8a11-067fa0020b84,danceable,roc,female,aggressive,voice,146.925018311,C,0.927330851555,not_happy
The Hunter,1969-08-02,Ike & Tina Turner,93,,93,1,4fc778f1-39da-4311-a196-3aa914fa1ec6,,,,,,,,,
That's The Way,1969-08-02,Joe Tex,94,95.0,94,3,317d5a2f-618d-4147-b70a-dffe67eaf2c7,not_danceable,rhy,male,not_aggressive,voice,150.095062256,G#,0.827661693096,not_happy
You Made A Believer (Out Of Me),1969-08-02,Ruby Andrews,96,,96,1,d69882ca-7948-48d1-a2e7-5ba1fc8b20e5,not_danceable,rhy,female,not_aggressive,instrumental,96.3770599365,A#,0.859827756882,not_happy
Let Me Be The Man My Daddy Was,1969-08-02,The Chi-lites,97,,97,1,2b650293-2475-48fa-8ac3-84647348e6e9,not_danceable,pop,female,not_aggressive,voice,178.205368042,C,0.315320461988,not_happy
"Out Of Sight, Out Of Mind",1969-08-02,Little Anthony And The Imperials,98,99.0,98,2,5ccbe1e5-5f11-41bb-91e3-34e30683b494,not_danceable,rhy,male,not_aggressive,voice,131.875183105,G#,0.457678347826,happy
In A Moment,1969-08-02,The Intrigues,100,,100,1,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
In The Year 2525,1969-08-09,Zager & Evans,1,1.0,1,8,d88b0fd7-923f-49f0-958d-1c0fc3376c49,,,,,,,,,
Crystal Blue Persuasion,1969-08-09,Tommy James And The Shondells,2,2.0,2,10,a53316b4-4f9c-4e30-9bbb-3d2431a607bd,,,,,,,,,
A Boy Named Sue,1969-08-09,Johnny Cash,7,20.0,7,3,3ac0d8b4-0ffc-4330-af1a-d54d5cf779e2,,,,,,,,,
My Cherie Amour,1969-08-09,Stevie Wonder,8,4.0,4,11,97154660-c10b-438a-a4d8-fe2309a400fc,,,,,,,,,
Put A Little Love In Your Heart,1969-08-09,Jackie DeShannon,9,25.0,9,7,ce672b84-9143-40e4-a561-33bb959bf386,not_danceable,jaz,female,not_aggressive,instrumental,101.440299988,D,0.91325366497,not_happy
"Baby, I Love You",1969-08-09,Andy Kim,10,9.0,9,12,6d9dbd3c-cc49-4a80-80c1-fc301b4929e7,not_danceable,roc,male,not_aggressive,voice,109.669372559,A,0.950607180595,happy
Spinning Wheel,1969-08-09,"Blood, Sweat & Tears",11,3.0,2,11,1728512a-337f-4ffa-8dbf-bb0f9dfb59cd,danceable,hip,male,not_aggressive,voice,107.259132385,C,0.922227740288,not_happy
Polk Salad Annie,1969-08-09,Tony Joe White,14,18.0,14,6,a37843a7-ceab-4971-8814-98c2deebc610,,,,,,,,,
Color Him Father,1969-08-09,The Winstons,15,12.0,7,12,ea7f0f7b-07ca-477a-acf0-56e1074d2883,,,,,,,,,
My Pledge Of Love,1969-08-09,The Joe Jeffrey Group,16,14.0,14,10,a1e07099-fa4f-4a62-bc95-109e49018d0c,,,,,,,,,
Good Morning Starshine,1969-08-09,Oliver,17,15.0,3,12,7f385453-13b5-4db1-bce0-d9b59afbeefa,,,,,,,,,
One,1969-08-09,Three Dog Night,18,17.0,5,15,53372716-d57b-4488-9d1b-37c7c20ea901,,,,,,,,,
Lay Lady Lay,1969-08-09,Bob Dylan,19,35.0,19,5,abd20d66-d0e0-4c88-9a13-a76dac5f5165,,,,,,,,,
Laughing,1969-08-09,The Guess Who,20,26.0,20,5,4e9d0b78-45ee-4af6-b075-729700cc9461,not_danceable,roc,male,not_aggressive,voice,84.5085220337,A,0.863294064999,happy
Get Together,1969-08-09,The Youngbloods,21,29.0,21,15,bc6db568-79d6-460d-ba4d-78a8946e60d6,,,,,,,,,
Along Came Jones,1969-08-09,Ray Stevens,27,27.0,27,7,28e1ef51-bbee-40f4-8d35-ed15bd1ee220,danceable,cla,male,not_aggressive,voice,102.888786316,G,0.858633816242,happy
Reconsider Me,1969-08-09,Johnny Adams,28,28.0,28,7,86afaac4-b378-45da-acf2-9c97b2745187,,,,,,,,,
The Ballad Of John And Yoko,1969-08-09,The Beatles,29,10.0,8,9,05ed9f4a-738a-4a2c-9fbe-9fc7ce6cab31,,,,,,,,,
I'd Wait A Million Years,1969-08-09,The Grass Roots,30,41.0,30,6,336cf8a3-18b1-4906-8c9d-202fe8e5c35b,,,,,,,,,
I'll Never Fall In Love Again,1969-08-09,Tom Jones,31,52.0,31,10,0fb7b9c2-1dfb-44b8-a766-26ec4b41be84,,,,,,,,,
Workin' On A Groovy Thing,1969-08-09,The 5th Dimension,32,42.0,32,4,469a2dcf-d808-4ea3-9754-678eee239e94,not_danceable,roc,male,not_aggressive,voice,104.145874023,G,0.938522815704,not_happy
Doggone Right,1969-08-09,Smokey Robinson & The Miracles,33,32.0,32,8,a82b8ffd-8b1c-4758-beab-52a5638d81f4,,,,,,,,,
Commotion,1969-08-09,Creedence Clearwater Revival,34,71.0,34,2,eb8b96cb-47c6-4068-8cda-d19f6d2cd18c,,,,,,,,,
Clean Up Your Own Back Yard,1969-08-09,Elvis Presley,35,37.0,35,6,1dcf36eb-132d-43bd-b7b8-95aa1361a12a,,,,,,,,,
It's Getting Better,1969-08-09,Mama Cass,36,36.0,36,10,e13426a8-4984-40ec-bb3a-c03e92a3dfee,,,,,,,,,
Marrakesh Express,1969-08-09,"Crosby, Stills & Nash",37,38.0,37,4,3ee06f09-8d0b-4f75-8236-80a2338a27ac,,,,,,,,,
The Nitty Gritty,1969-08-09,Gladys Knight And The Pips,39,65.0,39,4,f2499187-279a-419b-ae4d-dcda0f889b0d,,,,,,,,,
Share Your Love With Me,1969-08-09,Aretha Franklin,40,55.0,40,2,46e9da61-5b15-47a1-8124-33378a5bc05b,not_danceable,rhy,female,not_aggressive,voice,108.916343689,F,0.192482128739,happy
"Sugar, Sugar",1969-08-09,The Archies,41,67.0,41,3,3adda30e-400a-4446-b535-2c154a2c413f,,,,,,,,,
"Abraham, Martin And John",1969-08-09,Smokey Robinson & The Miracles,47,46.0,33,6,3a77115a-2c0f-43df-bd2b-3637a575e839,,,,,,,,,
Green River,1969-08-09,Creedence Clearwater Revival,48,70.0,48,2,0eac523b-8744-43c1-ad55-dee4345d96c4,,,,,,,,,
On Campus,1969-08-09,Dickie Goodman,49,45.0,45,7,c4ce1792-0b2f-49f2-8095-5c2f9c4cddac,,,,,,,,,
Abergavenny,1969-08-09,Shannon,50,72.0,50,5,7fe20180-e07a-4ca0-aee5-3c820f00127c,,,,,,,,,
Your Good Thing (Is About To End),1969-08-09,Lou Rawls,51,61.0,51,4,c6176cab-f02a-4744-96d1-708b58c8250c,not_danceable,cla,male,not_aggressive,instrumental,96.5204849243,D#,0.552657186985,not_happy
I'm Free,1969-08-09,The Who,52,60.0,52,4,582774f3-8c29-459b-bdce-2514932f6697,,,,,,,,,
Birthday,1969-08-09,Underground Sunshine,53,56.0,53,4,48659b9c-2128-483b-a133-f5bbfd342037,danceable,pop,female,not_aggressive,voice,136.342575073,G#,0.84106439352,happy
I'd Rather Be An Old Man's Sweetheart (Than A Young Man's Fool),1969-08-09,Candi Staton,55,53.0,46,8,9013a829-c3cf-4d7b-b62d-9e19350e13d1,not_danceable,hip,female,not_aggressive,voice,140.559707642,D#,0.962261497974,not_happy
"Don't Wake Me Up In The Morning, Michael",1969-08-09,Peppermint Rainbow,56,54.0,54,9,aa7ff93f-3276-423e-93c0-bde41e0cf0ed,,,,,,,,,
Tell All The People,1969-08-09,The Doors,57,57.0,57,9,7a8584ce-2391-4c1b-b94c-3c84bc1505fa,,,,,,,,,
I've Lost Everything I've Ever Loved,1969-08-09,David Ruffin,58,66.0,58,4,89fa9248-43fc-490d-ac41-52e280aed245,,,,,,,,,
Hey Joe,1969-08-09,Wilson Pickett,59,62.0,59,5,67515589-7e68-4903-bf42-1d9cd7a8ea8f,not_danceable,roc,female,not_aggressive,voice,161.899932861,F,0.848562121391,happy
Jack And Jill,1969-08-09,Tommy Roe,60,78.0,60,4,cc7b8051-adce-4097-904a-cc305a8ac637,,,,,,,,,
Till You Get Enough,1969-08-09,The Watts 103rd Street Rhythm Band,67,74.0,67,4,62faa42b-9a15-4edb-8b27-1ff739276d94,,,,,,,,,
"Out Of Sight, Out Of Mind",1969-08-09,Little Anthony And The Imperials,69,98.0,69,3,5ccbe1e5-5f11-41bb-91e3-34e30683b494,not_danceable,rhy,male,not_aggressive,voice,131.875183105,G#,0.457678347826,happy
Simple Song Of Freedom,1969-08-09,Tim Hardin,70,81.0,70,2,500290b0-98ea-4e35-9b22-c64faa65c38c,not_danceable,rhy,male,not_aggressive,voice,152.530487061,C,0.644184291363,happy
Odds And Ends,1969-08-09,Dionne Warwick,71,79.0,71,3,c0d06f88-9ffc-4e9e-9c1c-41c0e6e96f7c,,,,,,,,,
Let Yourself Go,1969-08-09,The Friends Of Distinction,72,85.0,72,3,cc9c1432-0ba9-4c32-a7e0-ac122b2e7781,,,,,,,,,
Don't Tell Your Mama (Where You've Been),1969-08-09,Eddie Floyd,73,75.0,73,7,2e55904f-b862-4238-83b0-1e6e734efb76,,,,,,,,,
Nothing Can Take The Place Of You,1969-08-09,Brook Benton,74,80.0,74,5,04cf4a26-3f15-48d0-b2cc-cfe48d598a71,,,,,,,,,
Ease Back,1969-08-09,The Meters,75,76.0,75,3,51c0469f-1aee-40fc-80ec-e37f972b47d0,,,,,,,,,
That's The Way God Planned It,1969-08-09,Billy Preston,76,84.0,76,2,edece12f-9516-4e00-ab7d-c394d7dc8af9,,,,,,,,,
Easy To Be Hard,1969-08-09,Three Dog Night,77,,77,1,c63e79df-ba55-4548-b5a9-c4e046232821,,,,,,,,,
Keem-O-Sabe,1969-08-09,The Electric Indian,78,91.0,78,2,e99c1c61-87a5-4878-8eaf-ccffb710ce3e,,,,,,,,,
Hot Fun In The Summertime,1969-08-09,Sly & The Family Stone,79,,79,1,2d40c6a1-5055-44b3-be3f-089ccec4a52d,,,,,,,,,
When I Die,1969-08-09,Motherlode,80,,80,1,60ec5c3c-6301-49d5-94db-ccde0963cc0b,,,,,,,,,
First Hymn From Grand Terrace,1969-08-09,Mark Lindsay,81,83.0,81,3,7f651dfe-8a2e-41ac-92ff-5d58d0f81747,not_danceable,pop,male,not_aggressive,instrumental,172.265609741,D,0.698498010635,happy
In My Room,1969-08-09,Sagittarius,86,89.0,86,2,027d1ccc-6b51-4417-b858-fc1ac5f35567,not_danceable,dan,male,not_aggressive,instrumental,153.123931885,A#,0.930348753929,not_happy
One Night Affair,1969-08-09,The O'Jays,87,,87,1,c14e8af3-c76a-4d1e-a211-43b09859a4de,,,,,,,,,
I Take A Lot Of Pride In What I Am,1969-08-09,Dean Martin,88,,88,1,fd305d87-16f9-4185-9805-99a3c35df2be,not_danceable,cla,male,not_aggressive,instrumental,172.265594482,C,0.849851489067,not_happy
In A Moment,1969-08-09,The Intrigues,89,100.0,89,2,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
Look At Mine,1969-08-09,Petula Clark,90,,90,1,d9eac7d4-cf60-4a51-a4bd-aa2192ec944f,,,,,,,,,
Chelsea Morning,1969-08-09,Judy Collins,91,,91,1,905827f6-9d55-4abb-9ace-21217dd84fed,,,,,,,,,
Let's Call It A Day Girl,1969-08-09,Bobby Vee,92,92.0,92,2,b68dd4a9-1896-4463-8a11-067fa0020b84,danceable,roc,female,aggressive,voice,146.925018311,C,0.927330851555,not_happy
The Hunter,1969-08-09,Ike & Tina Turner,93,93.0,93,2,3e2922b5-f822-448b-82f7-f3500f2c3403,,,,,,,,,
Let Me Be The Man My Daddy Was,1969-08-09,The Chi-lites,95,97.0,95,2,e7832d0c-b66c-4898-82ba-775144b6bc6d,,,,,,,,,
You Made A Believer (Out Of Me),1969-08-09,Ruby Andrews,96,96.0,96,2,d69882ca-7948-48d1-a2e7-5ba1fc8b20e5,not_danceable,rhy,female,not_aggressive,instrumental,96.3770599365,A#,0.859827756882,not_happy
Questions 67 And 68,1969-08-09,Chicago,99,,99,1,fca60c5b-d0b3-450f-9c8b-aa35220ed64a,,,,,,,,,
Who Do You Love,1969-08-09,Quicksilver Messenger Service,100,,100,1,0ef3e715-2c77-45ee-808f-cd171b2f9f6d,,,,,,,,,
A Boy Named Sue,1969-08-16,Johnny Cash,5,7.0,5,4,3ac0d8b4-0ffc-4330-af1a-d54d5cf779e2,,,,,,,,,
Put A Little Love In Your Heart,1969-08-16,Jackie DeShannon,6,9.0,6,8,4e3b0de2-2c1e-4968-8fde-fe6b9032fef0,,,,,,,,,
"Ruby, Don't Take Your Love To Town",1969-08-16,Kenny Rogers & The First Edition,7,6.0,6,11,4d6ff49e-017a-4784-bbbf-b532673667d0,,,,,,,,,
My Cherie Amour,1969-08-16,Stevie Wonder,8,8.0,4,12,2c643ed6-c4f9-4047-a15a-98522d73be26,,,,,,,,,
What Does It Take (To Win Your Love),1969-08-16,Jr. Walker & The All Stars,9,4.0,4,14,f7706be8-9a26-44fd-bef4-6301f406082c,not_danceable,jaz,male,not_aggressive,instrumental,110.816520691,F,0.859893918037,happy
"Baby, I Love You",1969-08-16,Andy Kim,10,10.0,9,13,773988a6-6110-43f4-baf6-307df54949d6,,,,,,,,,
Spinning Wheel,1969-08-16,"Blood, Sweat & Tears",11,11.0,2,12,1728512a-337f-4ffa-8dbf-bb0f9dfb59cd,danceable,hip,male,not_aggressive,voice,107.259132385,C,0.922227740288,not_happy
Laughing,1969-08-16,The Guess Who,12,20.0,12,6,90a53155-b8da-4546-9be7-1df9e248d874,,,,,,,,,
Polk Salad Annie,1969-08-16,Tony Joe White,13,14.0,13,7,be9d1004-3aff-4c75-b5bd-99f3e233d9e4,,,,,,,,,
Get Together,1969-08-16,The Youngbloods,14,21.0,14,16,e6b0351c-7c57-4384-9299-97827367a883,not_danceable,rhy,male,not_aggressive,voice,104.040542603,D,0.8933776021,not_happy
Green River,1969-08-16,Creedence Clearwater Revival,15,48.0,15,3,0eac523b-8744-43c1-ad55-dee4345d96c4,,,,,,,,,
Lay Lady Lay,1969-08-16,Bob Dylan,16,19.0,16,6,c9aa4fad-5fff-403d-a69f-71b15ddee4d0,,,,,,,,,
My Pledge Of Love,1969-08-16,The Joe Jeffrey Group,19,16.0,14,11,a1e07099-fa4f-4a62-bc95-109e49018d0c,,,,,,,,,
I'll Never Fall In Love Again,1969-08-16,Tom Jones,25,31.0,25,11,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
"Yesterday, When I Was Young",1969-08-16,Roy Clark,26,25.0,19,10,a17ef108-1c52-40d3-85b7-b73999850e74,,,,,,,,,
I'd Wait A Million Years,1969-08-16,The Grass Roots,27,30.0,27,7,336cf8a3-18b1-4906-8c9d-202fe8e5c35b,,,,,,,,,
Color Him Father,1969-08-16,The Winstons,28,15.0,7,13,ea7f0f7b-07ca-477a-acf0-56e1074d2883,,,,,,,,,
One,1969-08-16,Three Dog Night,29,18.0,5,16,3d26fbf5-fc55-4ba0-9bd4-eaf49de1197d,,,,,,,,,
It's Getting Better,1969-08-16,Mama Cass,30,36.0,30,11,11f83b12-fdf8-4656-a768-26c970f087a0,,,,,,,,,
Marrakesh Express,1969-08-16,"Crosby, Stills & Nash",31,37.0,31,5,3ee06f09-8d0b-4f75-8236-80a2338a27ac,,,,,,,,,
Share Your Love With Me,1969-08-16,Aretha Franklin,32,40.0,32,3,ee0538b6-4064-4d50-883f-bc46ea55188a,,,,,,,,,
Along Came Jones,1969-08-16,Ray Stevens,33,27.0,27,8,8c558913-ad4f-4c1b-b474-5c348e984fb1,,,,,,,,,
Commotion,1969-08-16,Creedence Clearwater Revival,34,34.0,34,3,eb8b96cb-47c6-4068-8cda-d19f6d2cd18c,,,,,,,,,
Clean Up Your Own Back Yard,1969-08-16,Elvis Presley,35,35.0,35,7,1dcf36eb-132d-43bd-b7b8-95aa1361a12a,,,,,,,,,
Hurt So Bad,1969-08-16,The Lettermen,37,44.0,37,12,957ba0d6-7f9a-41e7-a471-1f941b406ee0,,,,,,,,,
Reconsider Me,1969-08-16,Johnny Adams,38,28.0,28,8,86afaac4-b378-45da-acf2-9c97b2745187,,,,,,,,,
The Nitty Gritty,1969-08-16,Gladys Knight And The Pips,39,39.0,39,5,308101e2-e212-43db-a462-c9a96b87cad7,not_danceable,pop,female,not_aggressive,voice,108.796134949,C#,0.692357718945,happy
Your Good Thing (Is About To End),1969-08-16,Lou Rawls,44,51.0,44,5,1e27743c-b8a2-458a-b53f-b8f4deaee09b,not_danceable,cla,female,not_aggressive,voice,96.3877029419,D#,0.333771198988,not_happy
Muddy River,1969-08-16,Johnny Rivers,45,45.0,45,8,75a14558-e668-4632-9cab-488fe252072b,,,,,,,,,
Did You See Her Eyes,1969-08-16,The Illusion,46,46.0,46,7,84f1d137-1a47-4938-bcc6-7b311163b246,,,,,,,,,
Abergavenny,1969-08-16,Shannon,47,50.0,47,6,11e5d156-855e-434b-becb-86b1a815ac36,,,,,,,,,
I'm Free,1969-08-16,The Who,48,52.0,48,5,582774f3-8c29-459b-bdce-2514932f6697,,,,,,,,,
Keem-O-Sabe,1969-08-16,The Electric Indian,51,78.0,51,3,e99c1c61-87a5-4878-8eaf-ccffb710ce3e,,,,,,,,,
Everybody Knows Matilda,1969-08-16,Duke Baxter,52,63.0,52,4,4605ac27-3996-4e97-afc0-7f8ada7112e0,danceable,pop,male,not_aggressive,voice,117.876441956,G,0.969272077084,happy
Hot Fun In The Summertime,1969-08-16,Sly & The Family Stone,54,79.0,54,2,2d40c6a1-5055-44b3-be3f-089ccec4a52d,,,,,,,,,
On Campus,1969-08-16,Dickie Goodman,55,49.0,45,8,c4ce1792-0b2f-49f2-8095-5c2f9c4cddac,,,,,,,,,
Jack And Jill,1969-08-16,Tommy Roe,56,60.0,56,5,cc7b8051-adce-4097-904a-cc305a8ac637,,,,,,,,,
Nobody But You Babe,1969-08-16,Clarence Reid,58,64.0,58,3,02a04563-6eb3-4338-936c-0f3ead2f675f,,,,,,,,,
When I Die,1969-08-16,Motherlode,64,80.0,64,2,10fba9eb-c52b-41f3-807b-2d1de164fc3d,not_danceable,hip,female,not_aggressive,instrumental,97.3182373047,F,0.844599425793,not_happy
"Oh, What A Night",1969-08-16,The Dells,65,,65,1,cc9cb931-245f-4cee-b484-d89945d2e966,,,,,,,,,
I Could Never Be President,1969-08-16,Johnnie Taylor,66,85.0,66,2,5d18b4d0-65e1-4251-a96f-8a36435908fe,not_danceable,pop,male,not_aggressive,voice,112.142532349,A,0.925653517246,happy
Hey Joe,1969-08-16,Wilson Pickett,67,59.0,59,6,67515589-7e68-4903-bf42-1d9cd7a8ea8f,not_danceable,roc,female,not_aggressive,voice,161.899932861,F,0.848562121391,happy
"Out Of Sight, Out Of Mind",1969-08-16,Little Anthony And The Imperials,68,69.0,68,4,5ccbe1e5-5f11-41bb-91e3-34e30683b494,not_danceable,rhy,male,not_aggressive,voice,131.875183105,G#,0.457678347826,happy
Ease Back,1969-08-16,The Meters,69,75.0,69,4,51c0469f-1aee-40fc-80ec-e37f972b47d0,,,,,,,,,
That's The Way God Planned It,1969-08-16,Billy Preston,71,76.0,71,3,edece12f-9516-4e00-ab7d-c394d7dc8af9,,,,,,,,,
Jean,1969-08-16,Oliver,72,,72,1,2617f290-5c6d-4ffe-95d8-237e2b34739a,,,,,,,,,
The Young Folks,1969-08-16,Diana Ross & The Supremes,73,82.0,73,3,16ce569d-1dcf-44a8-831b-bac90e7e5927,not_danceable,hip,female,not_aggressive,instrumental,155.005645752,F,0.83517563343,not_happy
